,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
619,2022-01-25,1643043600,87.8,76.9,81.7,95.6,76.9,85.0,72.6,74.8,0.0,0.0,0.0,0.0,0.0,11.4,152.6,50.9,6.1,227.4,19.6,7.0,06:16:57,1643066217,17:54:07,1643108047,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
620,2022-01-26,1643130000,91.4,75.2,81.5,95.5,75.2,84.3,72.4,75.8,0.0,0.0,0.0,0.0,0.0,11.2,130.8,46.3,5.6,264.5,22.8,8.0,06:16:58,1643152618,17:54:33,1643194473,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
621,2022-01-27,1643216400,95.0,75.1,82.0,95.1,75.1,83.8,70.5,73.0,0.0,0.0,0.0,0.0,0.0,12.8,197.2,40.6,5.0,274.4,23.7,9.0,06:16:58,1643239018,17:54:58,1643280898,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
622,2022-01-28,1643302800,91.4,75.1,82.1,94.3,75.1,84.6,71.2,72.4,0.0,0.0,0.0,0.0,0.0,8.1,270.0,45.7,5.8,268.0,23.1,8.0,06:16:57,1643325417,17:55:23,1643367323,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
623,2022-01-29,1643389200,91.4,76.9,82.4,95.5,76.9,86.1,73.6,76.5,0.0,0.0,0.0,0.0,0.0,9.2,210.9,57.7,5.9,269.2,23.4,8.0,06:16:55,1643411815,17:55:48,1643453748,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
624,2022-01-30,1643475600,89.6,78.6,81.8,96.4,78.6,84.7,72.7,74.7,0.0,0.0,0.0,0.0,0.0,15.0,159.4,56.3,6.1,248.2,21.4,8.0,06:16:52,1643498212,17:56:11,1643540171,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
625,2022-01-31,1643562000,93.2,76.9,83.1,96.3,76.9,84.5,68.4,64.1,1.0,0.0,0.0,0.0,0.0,13.9,137.2,39.8,6.4,268.6,23.1,8.0,06:16:48,1643584608,17:56:34,1643626594,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
626,2022-02-01,1643648400,95.0,76.9,84.4,97.2,76.9,85.9,67.5,60.1,0.0,100.0,4.17,0.0,0.0,11.4,130.5,35.8,6.4,279.8,24.0,9.0,06:16:43,1643671003,17:56:57,1643713017,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
627,2022-02-02,1643734800,95.0,75.2,84.5,97.2,75.2,86.1,66.7,57.4,0.0,0.0,0.0,0.0,0.0,12.8,136.2,30.9,6.4,280.7,24.1,9.0,06:16:37,1643757397,17:57:19,1643799439,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
628,2022-02-03,1643821200,96.8,75.2,84.4,98.3,75.2,87.0,69.1,62.4,1.0,0.0,0.0,0.0,0.0,12.5,130.3,38.3,6.4,255.1,22.2,8.0,06:16:30,1643843790,17:57:40,1643885860,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
629,2022-02-04,1643907600,95.0,75.2,83.8,97.2,75.2,86.5,70.1,66.3,0.0,100.0,8.33,0.0,0.0,8.8,110.0,52.9,6.3,236.2,20.5,8.0,06:16:21,1643930181,17:58:01,1643972281,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
630,2022-02-05,1643994000,95.0,75.2,83.7,96.2,75.2,85.5,67.4,60.5,1.0,0.0,0.0,0.0,0.0,9.2,70.8,43.3,6.4,243.9,21.0,7.0,06:16:12,1644016572,17:58:21,1644058701,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
631,2022-02-06,1644080400,91.4,73.4,83.4,91.4,73.4,84.8,65.5,56.6,1.0,100.0,8.33,0.0,0.0,12.1,66.6,55.3,6.4,180.9,15.7,8.0,06:16:02,1644102962,17:58:40,1644145120,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
632,2022-02-07,1644166800,94.6,75.2,84.6,97.1,75.2,87.1,68.7,61.0,1.0,100.0,4.17,0.0,0.0,11.4,128.6,48.8,6.4,181.9,15.8,8.0,06:15:51,1644189351,17:58:59,1644231539,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
633,2022-02-08,1644253200,91.4,80.5,83.9,97.1,83.2,87.8,69.5,62.8,0.0,100.0,20.83,0.0,0.0,11.1,124.2,43.9,6.2,139.5,11.9,6.0,06:15:39,1644275739,17:59:17,1644317957,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
634,2022-02-09,1644339600,95.0,75.2,84.2,97.2,75.2,86.9,68.7,61.5,1.0,0.0,0.0,0.0,0.0,11.4,128.7,49.3,6.3,253.8,21.9,8.0,06:15:25,1644362125,17:59:34,1644404374,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
635,2022-02-10,1644426000,95.0,77.0,85.0,97.2,77.0,87.3,67.8,58.6,1.0,100.0,4.17,0.0,0.0,12.8,113.1,47.8,6.3,229.7,19.9,8.0,06:15:11,1644448511,17:59:51,1644490791,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
636,2022-02-11,1644512400,91.4,77.0,83.7,97.0,77.0,86.9,70.2,65.4,0.0,100.0,4.17,0.0,0.0,12.5,119.4,48.3,6.2,207.5,17.7,8.0,06:14:56,1644534896,18:00:07,1644577207,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
637,2022-02-12,1644598800,96.3,77.0,85.0,96.3,77.0,86.9,67.8,59.6,0.0,0.0,0.0,0.0,0.0,9.9,100.5,39.4,6.1,213.1,18.4,7.0,06:14:40,1644621280,18:00:23,1644663623,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
638,2022-02-13,1644685200,91.3,77.0,84.1,95.5,77.0,86.9,69.2,62.2,1.0,0.0,0.0,0.0,0.0,11.4,121.1,44.8,6.2,191.7,16.5,6.0,06:14:23,1644707663,18:00:38,1644750038,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
639,2022-02-14,1644771600,94.8,78.7,84.5,99.9,78.7,88.1,71.0,65.9,0.0,100.0,4.17,0.0,0.0,11.4,116.6,51.9,6.1,201.3,17.5,8.0,06:14:06,1644794046,18:00:52,1644836452,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
640,2022-02-15,1644858000,93.2,77.0,84.0,96.5,77.0,86.6,70.4,66.0,0.0,0.0,0.0,0.0,0.0,17.2,122.8,49.7,6.1,225.8,19.6,8.0,06:13:47,1644880427,18:01:05,1644922865,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
641,2022-02-16,1644944400,93.2,78.8,84.4,96.4,78.8,87.3,69.4,62.6,0.0,0.0,0.0,0.0,0.0,13.2,136.9,52.8,6.4,281.1,24.2,9.0,06:13:28,1644966808,18:01:19,1645009279,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
642,2022-02-17,1645030800,91.4,78.7,83.6,97.0,78.7,86.9,71.4,68.5,0.0,0.0,0.0,0.0,0.0,15.0,148.8,40.2,6.4,245.9,21.1,9.0,06:13:07,1645053187,18:01:31,1645095691,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
643,2022-02-18,1645117200,93.2,78.7,84.3,99.1,78.7,87.8,71.6,67.7,0.0,0.0,0.0,0.0,0.0,11.4,146.6,32.4,6.2,270.4,23.4,9.0,06:12:46,1645139566,18:01:43,1645182103,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
644,2022-02-19,1645203600,89.6,78.7,83.6,94.9,78.7,87.6,71.9,69.3,1.0,0.0,0.0,0.0,0.0,10.0,157.2,51.8,6.4,207.0,17.8,8.0,06:12:24,1645225944,18:01:54,1645268514,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
645,2022-02-20,1645290000,89.6,78.7,83.0,96.4,78.7,87.2,73.3,73.9,1.0,100.0,8.33,0.0,0.0,12.1,142.9,62.2,6.2,167.8,14.7,6.0,06:12:01,1645312321,18:02:05,1645354925,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']",obs
646,2022-02-21,1645376400,92.9,77.0,81.9,97.7,77.0,84.6,72.3,74.1,1.0,100.0,12.5,0.0,0.0,9.2,157.4,51.1,6.2,222.6,19.2,9.0,06:11:38,1645398698,18:02:15,1645441335,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
647,2022-02-22,1645462800,89.6,77.0,79.9,94.8,77.0,81.9,73.9,83.0,1.0,100.0,29.17,0.0,0.0,13.9,309.6,61.8,5.3,171.9,14.8,9.0,06:11:14,1645485074,18:02:25,1645527745,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
648,2022-02-23,1645549200,91.4,75.2,81.7,95.5,75.2,84.7,72.2,75.1,0.0,100.0,4.17,0.0,0.0,9.2,235.5,61.7,5.6,228.7,19.7,9.0,06:10:49,1645571449,18:02:34,1645614154,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
649,2022-02-24,1645635600,89.6,75.2,81.9,91.2,75.2,82.8,66.7,62.4,1.0,0.0,0.0,0.0,0.0,8.1,37.0,74.4,5.8,175.7,15.1,7.0,06:10:23,1645657823,18:02:42,1645700562,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
650,2022-02-25,1645722000,91.4,73.4,81.6,92.2,73.4,82.3,62.9,54.2,1.0,100.0,12.5,0.0,0.0,9.2,38.2,51.9,6.4,139.3,12.1,6.0,06:09:57,1645744197,18:02:50,1645786970,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
651,2022-02-26,1645808400,95.0,73.4,83.7,96.1,73.4,85.0,65.3,56.4,0.0,100.0,4.17,0.0,0.0,10.3,60.0,36.6,6.4,282.0,24.4,9.0,06:09:30,1645830570,18:02:58,1645873378,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
652,2022-02-27,1645894800,95.0,75.2,84.2,98.4,75.2,85.8,68.1,61.5,0.0,0.0,0.0,0.0,0.0,9.2,103.8,37.7,6.3,240.5,20.8,8.0,06:09:02,1645916942,18:03:05,1645959785,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
653,2022-02-28,1645981200,95.0,75.2,84.8,96.2,75.2,86.8,68.1,60.6,0.0,0.0,0.0,0.0,0.0,11.4,112.1,42.5,6.3,268.3,23.1,9.0,06:08:34,1646003314,18:03:11,1646046191,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
654,2022-03-01,1646067600,93.2,78.8,85.0,97.6,78.8,87.8,67.7,57.1,1.0,0.0,0.0,0.0,0.0,9.0,129.9,49.4,6.2,155.4,11.7,7.0,06:08:05,1646089685,18:03:17,1646132597,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
655,2022-03-02,1646154000,93.2,78.8,83.5,97.6,78.8,87.3,69.5,63.9,0.0,100.0,8.33,0.0,0.0,10.9,86.0,63.2,5.8,143.4,10.3,6.0,06:07:35,1646176055,18:03:23,1646219003,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
656,2022-03-03,1646240400,93.2,78.8,84.9,97.6,78.8,87.2,69.1,61.7,0.0,0.0,0.0,0.0,0.0,10.3,146.7,55.0,5.9,196.6,14.1,7.0,06:07:05,1646262425,18:03:28,1646305408,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
657,2022-03-04,1646326800,95.0,78.1,85.3,98.4,78.1,88.0,67.5,56.2,1.0,0.0,0.0,0.0,0.0,15.5,112.7,45.5,6.2,241.4,17.5,7.0,06:06:35,1646348795,18:03:33,1646391813,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
658,2022-03-05,1646413200,93.2,80.4,84.8,97.8,83.8,89.4,70.7,63.9,0.0,100.0,4.17,0.0,0.0,9.2,140.1,45.7,6.1,209.2,15.1,7.0,06:06:04,1646435164,18:03:37,1646478217,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
659,2022-03-06,1646499600,96.8,75.2,85.7,100.6,75.2,88.7,69.3,60.9,1.0,0.0,0.0,0.0,0.0,11.4,128.2,44.2,6.2,282.8,20.4,8.0,06:05:32,1646521532,18:03:41,1646564621,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
660,2022-03-07,1646586000,94.7,78.8,85.3,99.8,78.8,89.5,70.2,62.0,0.0,100.0,12.5,0.0,0.0,13.5,123.1,46.6,6.4,218.7,16.6,7.0,06:05:00,1646607900,18:03:45,1646651025,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
661,2022-03-08,1646672400,96.8,77.0,84.8,97.5,77.0,86.6,67.2,58.4,0.0,0.0,0.0,0.0,0.0,10.3,128.8,35.7,6.4,317.3,27.4,9.0,06:04:28,1646694268,18:03:48,1646737428,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
662,2022-03-09,1646758800,93.2,77.0,83.5,97.6,77.0,86.5,69.7,64.4,0.0,0.0,0.0,0.0,0.0,11.4,101.0,43.5,5.9,296.9,25.6,9.0,06:03:55,1646780635,18:03:51,1646823831,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
663,2022-03-10,1646845200,87.8,76.8,81.2,92.7,76.8,83.0,68.9,67.3,0.0,0.0,0.0,0.0,0.0,10.3,166.7,43.7,5.9,267.8,23.2,9.0,06:03:22,1646867002,18:03:53,1646910233,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
664,2022-03-11,1646931600,93.2,76.9,83.7,95.3,76.9,85.7,68.8,63.5,1.0,0.0,0.0,0.0,0.0,10.3,116.7,44.5,5.8,302.1,26.1,9.0,06:02:49,1646953369,18:03:56,1646996636,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
665,2022-03-12,1647018000,89.6,76.9,81.8,95.0,76.9,85.6,73.3,77.0,1.0,100.0,4.17,0.0,0.0,15.0,133.7,61.8,5.5,247.6,21.5,8.0,06:02:15,1647039735,18:03:58,1647083038,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
666,2022-03-13,1647104400,95.0,78.6,85.7,101.4,78.6,90.1,72.2,66.4,1.0,100.0,8.33,0.0,0.0,12.8,136.9,44.8,6.0,149.1,12.9,6.0,06:01:41,1647126101,18:04:00,1647169440,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
667,2022-03-14,1647190800,94.7,80.5,85.2,101.4,85.1,91.5,72.9,67.8,0.0,100.0,8.33,0.0,0.0,11.4,134.4,49.3,6.3,184.7,15.8,6.0,06:01:06,1647212466,18:04:01,1647255841,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
668,2022-03-15,1647277200,95.0,80.5,85.4,101.4,85.3,91.3,72.7,67.5,0.0,0.0,0.0,0.0,0.0,12.5,146.7,47.2,6.3,288.1,24.9,9.0,06:00:31,1647298831,18:04:02,1647342242,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
669,2022-03-16,1647363600,91.4,78.8,84.4,97.0,78.8,88.9,71.3,66.4,0.0,0.0,0.0,0.0,0.0,11.4,151.0,45.5,6.4,290.6,25.1,9.0,05:59:56,1647385196,18:04:03,1647428643,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
670,2022-03-17,1647450000,93.2,78.7,84.6,97.6,78.7,88.5,71.1,65.7,0.0,0.0,0.0,0.0,0.0,10.3,148.1,48.2,6.3,305.5,26.4,8.0,05:59:21,1647471561,18:04:04,1647515044,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
671,2022-03-18,1647536400,93.2,78.8,85.2,99.1,78.8,91.1,73.3,69.4,1.0,0.0,0.0,0.0,0.0,10.4,155.3,54.7,6.2,286.3,24.7,8.0,05:58:46,1647557926,18:04:05,1647601445,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
672,2022-03-19,1647622800,95.0,77.1,85.4,103.1,77.1,90.4,72.8,68.5,1.0,100.0,8.33,0.0,0.0,15.5,134.2,43.7,6.1,315.4,27.1,9.0,05:58:10,1647644290,18:04:06,1647687846,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
673,2022-03-20,1647709200,93.2,78.8,84.1,100.9,78.8,90.7,74.6,74.2,1.0,100.0,12.5,0.0,0.0,18.3,121.5,55.0,6.0,176.3,15.3,7.0,05:57:35,1647730655,18:04:06,1647774246,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
674,2022-03-21,1647795600,93.2,80.5,84.8,99.1,86.0,91.1,73.4,70.3,1.0,100.0,8.33,0.0,0.0,13.9,139.1,63.2,6.3,203.8,17.5,6.0,05:56:59,1647817019,18:04:06,1647860646,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48894099999', '48900099999', 'VVTS']",obs
675,2022-03-22,1647882000,91.4,79.6,82.9,102.3,79.6,90.1,75.8,79.8,0.0,100.0,4.17,0.0,0.0,12.3,127.6,53.5,6.2,203.5,17.4,8.0,05:56:23,1647903383,18:04:06,1647947046,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
676,2022-03-23,1647968400,95.0,77.0,84.7,103.1,77.0,90.7,74.3,73.1,1.0,0.0,0.0,0.0,0.0,11.4,135.1,48.5,6.3,256.1,22.2,10.0,05:55:47,1647989747,18:04:07,1648033447,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
677,2022-03-24,1648054800,94.7,80.5,86.0,102.9,86.9,93.5,74.5,70.5,1.0,100.0,12.5,0.0,0.0,12.8,142.8,51.2,6.4,227.3,19.5,9.0,05:55:11,1648076111,18:04:07,1648119847,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
678,2022-03-25,1648141200,95.0,80.5,86.2,101.4,86.9,93.8,74.5,70.6,0.0,100.0,4.17,0.0,0.0,15.0,148.8,45.1,6.4,307.3,26.6,10.0,05:54:35,1648162475,18:04:07,1648206247,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
679,2022-03-26,1648227600,96.8,80.5,87.1,101.4,86.9,93.9,73.2,66.4,1.0,0.0,0.0,0.0,0.0,8.1,157.0,57.0,6.4,305.6,26.5,10.0,05:53:58,1648248838,18:04:06,1648292646,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
680,2022-03-27,1648314000,95.0,82.3,86.9,103.1,89.4,94.9,74.2,67.5,1.0,100.0,4.17,0.0,0.0,10.3,171.3,58.5,6.3,240.5,20.7,9.0,05:53:22,1648335202,18:04:06,1648379046,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
681,2022-03-28,1648400400,96.8,75.2,84.9,103.6,75.2,90.6,74.1,73.4,1.0,100.0,16.67,0.0,0.0,13.9,132.6,49.8,5.8,301.8,26.0,10.0,05:52:46,1648421566,18:04:06,1648465446,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
682,2022-03-29,1648486800,95.0,77.0,82.6,100.9,77.0,87.4,75.5,81.4,1.0,100.0,4.17,0.0,0.0,22.1,171.2,68.8,4.9,194.0,16.7,9.0,05:52:10,1648507930,18:04:06,1648551846,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
683,2022-03-30,1648573200,93.1,75.2,84.0,99.1,75.2,87.9,72.6,70.9,1.0,100.0,25.0,0.0,0.0,12.1,321.2,55.1,6.0,220.7,18.9,10.0,05:51:34,1648594294,18:04:06,1648638246,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
684,2022-03-31,1648659600,91.4,77.0,82.6,98.6,77.0,87.5,74.7,78.5,1.0,100.0,4.17,0.0,0.0,15.0,163.7,60.4,5.1,195.0,16.9,7.0,05:50:58,1648680658,18:04:06,1648724646,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
685,2022-04-01,1648746000,89.6,75.2,82.4,102.0,75.2,88.4,75.7,81.3,1.0,100.0,8.33,0.0,0.0,13.9,129.1,66.6,5.7,280.8,24.3,10.0,05:50:23,1648767023,18:04:06,1648811046,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48894099999', '48900099999', 'VVTS']",obs
686,2022-04-02,1648832400,93.2,78.8,84.7,99.1,78.8,90.0,73.6,71.3,1.0,100.0,20.83,0.0,0.0,14.7,124.2,58.0,6.4,272.3,23.5,10.0,05:49:47,1648853387,18:04:06,1648897446,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
687,2022-04-03,1648918800,95.0,75.2,82.4,97.2,75.2,84.5,71.5,73.2,1.0,100.0,12.5,0.0,0.0,15.0,32.1,59.7,6.2,285.5,24.7,10.0,05:49:12,1648939752,18:04:06,1648983846,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
688,2022-04-04,1649005200,91.4,75.2,81.3,95.5,75.2,82.9,70.9,72.7,1.0,100.0,4.17,0.0,0.0,10.7,41.6,65.0,6.0,229.6,19.5,10.0,05:48:36,1649026116,18:04:07,1649070247,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
689,2022-04-05,1649091600,93.2,75.2,81.5,99.1,75.2,83.5,71.7,74.3,1.0,100.0,4.17,0.0,0.0,13.9,22.6,58.8,5.8,223.1,19.2,10.0,05:48:01,1649112481,18:04:07,1649156647,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
690,2022-04-06,1649178000,93.2,77.0,83.7,98.6,77.0,87.8,73.4,73.9,1.0,100.0,4.17,0.0,0.0,8.1,226.4,53.2,5.7,278.6,24.2,10.0,05:47:27,1649198847,18:04:08,1649243048,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
691,2022-04-07,1649264400,91.4,77.0,83.9,95.8,77.0,87.6,71.7,68.8,1.0,100.0,16.67,0.0,0.0,9.3,236.3,54.6,6.1,186.5,15.9,8.0,05:46:52,1649285212,18:04:08,1649329448,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
692,2022-04-08,1649350800,93.2,77.0,84.9,94.8,77.0,87.9,69.6,63.5,1.0,100.0,8.33,0.0,0.0,10.3,269.7,44.0,5.9,306.4,26.5,10.0,05:46:18,1649371578,18:04:09,1649415849,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
693,2022-04-09,1649437200,93.2,78.7,84.6,96.3,78.7,88.6,71.6,67.4,1.0,100.0,8.33,0.0,0.0,10.3,214.8,52.0,6.0,227.7,19.7,10.0,05:45:44,1649457944,18:04:10,1649502250,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
694,2022-04-10,1649523600,91.4,80.4,84.3,97.0,84.5,89.7,72.1,67.7,1.0,100.0,33.33,0.0,0.0,10.3,152.1,56.0,6.4,205.4,17.9,9.0,05:45:10,1649544310,18:04:12,1649588652,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']",obs
695,2022-04-11,1649610000,91.4,78.8,84.2,95.5,78.8,89.2,72.5,69.5,1.0,100.0,20.83,0.0,0.0,10.0,150.9,47.1,6.4,212.6,18.3,9.0,05:44:37,1649630677,18:04:13,1649675053,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']",obs
